miRNA_id	Chromosome	Strand	Start	End	panTro6	gorGor6	ponAbe3	macFas5	calJac3	mm39	rn6	canFam5	bosTau9	galGal6
hsa-mir-1295b	chr1	+	171101739	171101798	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1296	chr10	-	63372957	63373048	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
hsa-mir-1297	chr13	-	54311972	54312048	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
hsa-mir-1298	chrX	+	114715233	114715344	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-1299	chr9	-	40929010	40929092	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1301	chr2	-	25328640	25328721	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
hsa-mir-1302-1	chr12	-	112695034	112695176	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
hsa-mir-1302-10	chr15	-	101960459	101960596	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1302-11	chr19	+	71973	72110	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1302-2	chr1	+	30366	30503	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1302-3	chr2	-	113582959	113583096	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1302-4	chr2	-	207269275	207269424	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
hsa-mir-1302-5	chr20	-	50614636	50614785	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1302-6	chr7	-	18127220	18127309	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1302-7	chr8	-	141786242	141786313	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1302-8	chr9	-	97363554	97363681	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1302-9	chr9	+	30144	30281	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1303	chr5	+	154685776	154685861	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1304	chr11	-	93733674	93733764	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1305	chr4	+	182169293	182169378	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1306	chr22	+	20086058	20086142	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-1307	chr10	-	103394253	103394401	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
hsa-mir-130a	chr11	+	57641198	57641286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-130b	chr22	+	21653304	21653385	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-132	chr17	-	2049908	2050008	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-1321	chrX	+	85835780	85835858	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1322	chr8	-	10825373	10825443	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1323	chr19	+	53671968	53672040	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1324	chr3	+	75630763	75630858	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-133a-1	chr18	-	21825698	21825785	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-133a-2	chr20	+	62564912	62565013	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-133b	chr6	+	52148923	52149041	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-134	chr14	+	101054687	101054759	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
hsa-mir-1343	chr11	+	34941837	34941920	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
hsa-mir-135a-1	chr3	-	52294219	52294308	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-135a-2	chr12	+	97563812	97563911	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-135b	chr1	-	205448302	205448398	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-136	chr14	+	100884702	100884783	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-137	chr1	-	98046070	98046171	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-138-1	chr3	+	44114212	44114310	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-138-2	chr16	+	56858518	56858601	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-139	chr11	-	72615063	72615130	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-140	chr16	+	69933081	69933180	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-141	chr12	+	6964097	6964191	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-142	chr17	-	58331232	58331318	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-143	chr5	+	149428918	149429023	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-144	chr17	-	28861533	28861618	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-145	chr5	+	149430646	149430733	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-1468	chrX	-	63786002	63786087	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
hsa-mir-1469	chr15	+	96333261	96333307	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-146a	chr5	+	160485352	160485450	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
hsa-mir-146b	chr10	+	102436512	102436584	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
hsa-mir-1470	chr19	+	15449548	15449608	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1471	chr2	-	231892242	231892298	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
hsa-mir-147a	chr9	-	120244979	120245050	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-147b	chr15	+	45433050	45433129	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-148a	chr7	-	25949919	25949986	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-148b	chr12	+	54337216	54337314	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-149	chr2	+	240456001	240456089	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-150	chr19	-	49500785	49500868	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-151a	chr8	-	140732564	140732653	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-151b	chr14	-	100109419	100109514	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-152	chr17	-	48037161	48037247	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-153-1	chr2	-	219294111	219294200	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-153-2	chr7	-	157574336	157574422	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-1537	chr1	-	235853000	235853060	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1538	chr16	-	69565808	69565868	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1539	chr18	+	49487373	49487422	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-154	chr14	+	101059755	101059838	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
hsa-mir-155	chr21	+	25573980	25574044	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
hsa-mir-1587	chrX	+	39837561	39837613	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-15a	chr13	-	50049119	50049201	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
hsa-mir-15b	chr3	+	160404588	160404685	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-16-1	chr13	-	50048973	50049061	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
hsa-mir-16-2	chr3	+	160404745	160404825	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
hsa-mir-17	chr13	+	91350605	91350688	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-181a-1	chr1	-	198859044	198859153	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-181a-2	chr9	+	124692442	124692551	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-181b-1	chr1	-	198858873	198858982	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-181b-2	chr9	+	124693710	124693798	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-181c	chr19	+	13874699	13874808	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-181d	chr19	+	13874875	13875011	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-182	chr7	-	129770383	129770492	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-1825	chr20	+	32237795	32237847	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1827	chr12	+	100189884	100189949	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-183	chr7	-	129774905	129775014	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-184	chr15	+	79209788	79209871	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
hsa-mir-1843	chr1	-	175968370	175968479	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
hsa-mir-185	chr22	+	20033139	20033220	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-186	chr1	-	71067631	71067716	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-187	chr18	-	35904818	35904926	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-188	chrX	+	50003503	50003588	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-18a	chr13	+	91350751	91350821	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-18b	chrX	-	134170041	134170111	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
hsa-mir-1908	chr11	-	61815161	61815240	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
hsa-mir-1909	chr19	-	1816159	1816238	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-190a	chr15	+	62823957	62824041	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-190b	chr1	-	154193665	154193743	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
hsa-mir-191	chr3	-	49020618	49020709	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-1910	chr16	-	85741621	85741700	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1911	chrX	+	114763184	114763263	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
hsa-mir-1912	chrX	+	114651544	114651623	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1913	chr6	-	166509354	166509433	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1914	chr20	-	63941465	63941544	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1915	chr10	-	21496562	21496641	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-192	chr11	-	64891137	64891246	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-193a	chr17	+	31559996	31560083	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
hsa-mir-193b	chr16	+	14303967	14304049	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-194-1	chr1	-	220118157	220118241	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
hsa-mir-194-2	chr11	-	64891355	64891439	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-195	chr17	-	7017615	7017701	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-196a-1	chr17	-	48632490	48632559	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
hsa-mir-196a-2	chr12	+	53991738	53991847	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-196b	chr7	-	27169480	27169563	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-197	chr1	+	109598893	109598967	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
hsa-mir-1972-1	chr16	-	15010321	15010397	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1972-2	chr16	+	70030346	70030422	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-1976	chr1	+	26554542	26554593	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-198	chr3	-	120395668	120395729	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-199a-1	chr19	-	10817426	10817496	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-199a-2	chr1	-	172144535	172144644	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-199b	chr9	-	128244721	128244830	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-19a	chr13	+	91350891	91350972	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-19b-1	chr13	+	91351192	91351278	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-19b-2	chrX	-	134169671	134169766	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-200a	chr1	+	1167863	1167952	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-200b	chr1	+	1167104	1167198	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-200c	chr12	+	6963699	6963766	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-202	chr10	-	133247511	133247620	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-203a	chr14	+	104117405	104117514	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-203b	chr14	-	104117418	104117503	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-204	chr9	-	70809975	70810084	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-205	chr1	+	209432133	209432242	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
hsa-mir-2052	chr8	+	74705693	74705747	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
hsa-mir-2053	chr8	+	112643493	112643583	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
hsa-mir-2054	chr4	+	125507259	125507307	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-206	chr6	+	52144349	52144434	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-208a	chr14	-	23388596	23388666	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-208b	chr14	-	23417987	23418063	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-20a	chr13	+	91351065	91351135	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-20b	chrX	-	134169809	134169877	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
hsa-mir-21	chr17	+	59841266	59841337	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-210	chr11	-	568089	568198	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-211	chr15	-	31065032	31065141	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
hsa-mir-2110	chr10	-	114174105	114174179	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-2113	chr6	+	98024531	98024621	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
hsa-mir-2114	chrX	+	150228004	150228083	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-2115	chr3	-	48316360	48316459	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-2116	chr15	-	59171183	59171262	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-2117	chr17	+	43444806	43444885	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-212	chr17	-	2050271	2050380	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-214	chr1	-	172138798	172138907	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-215	chr1	-	220117853	220117962	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
hsa-mir-216a	chr2	-	55988950	55989059	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-216b	chr2	-	56000714	56000795	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-217	chr2	-	55982967	55983076	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-218-1	chr4	+	20528275	20528384	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-218-2	chr5	-	168768146	168768255	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-219a-1	chr6	+	33207835	33207944	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-219a-2	chr9	-	128392618	128392714	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-219b	chr9	+	128392621	128392708	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-22	chr17	-	1713903	1713987	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-221	chrX	-	45746157	45746266	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-222	chrX	-	45747015	45747124	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-223	chrX	+	66018870	66018979	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-224	chrX	-	151958578	151958658	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-2276	chr13	+	24162416	24162504	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-2277	chr5	-	93620696	93620788	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-2278	chr9	+	94809962	94810057	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-2355	chr2	-	207109987	207110073	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
hsa-mir-2392	chr14	+	100814491	100814574	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-23a	chr19	-	13836587	13836659	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-23b	chr9	+	95085208	95085304	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-23c	chrX	-	20017088	20017187	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-24-1	chr9	+	95086021	95086088	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-24-2	chr19	-	13836287	13836359	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
hsa-mir-2467	chr2	-	239351724	239351804	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-25	chr7	-	100093560	100093643	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-2681	chr13	-	101967642	101967746	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-2682	chr1	-	98045242	98045351	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-26a-1	chr3	+	37969404	37969480	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-26a-2	chr12	-	57824609	57824692	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-26b	chr2	+	218402646	218402722	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-27a	chr19	-	13836440	13836517	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-27b	chr9	+	95085445	95085541	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-28	chr3	+	188688781	188688866	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
hsa-mir-2861	chr9	+	127785918	127786007	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
