"","seqnames","start","end","width","strand","type","log_kd","p3.score","note","ORF","symbol.x","V3","logFC","logCPM","LR","PValue","FDR","medianLength","gene_name","repression","8mer","7mer","6mer","non-canonical","ORF.canonical","ORF.non-canonical","symbol.y","gene_id"
"26484","ENST00000619189",697,704,8,"*","8mer",-5440,0,"-",TRUE,"KIZ","ENSG00000088970.16",0.162952230589235,2.95267411401438,0.348447791510395,0.554993115495999,1,1817.34,"KIZ",-0.514927401204717,0,0,0,0,1,0,"KIZ","ENSG00000088970"
"27347","ENST00000639213",3366,3373,8,"*","8mer",-5440,0,"-",FALSE,"GABRG2","ENSG00000113327.17",-0.0760426609950233,2.41936858889165,0.00823521131431804,0.927692777757653,1,3062.467,"GABRG2",-1.07559278357623,1,0,0,0,0,0,"GABRG2","ENSG00000113327"
"27362","ENST00000639384",4705,4712,8,"*","8mer",-5440,0,"-",FALSE,"GABRG2","ENSG00000113327.17",-0.108445555356167,4.35202670822787,0.460552269668733,0.497365982290079,1,4189.183,"GABRG2",-1.16804160079573,1,0,1,0,0,0,"GABRG2","ENSG00000113327"
"520","ENST00000225525",70,77,8,"*","8mer",-5402,0,"-",TRUE,"TAX1BP3","ENSG00000213977.8",0.194974620838793,5.41596376737306,2.1239457761383,0.145012526381428,1,980.621,"TAX1BP3",-0.502478784304192,0,0,0,0,1,0,"TAX1BP3","ENSG00000213977"
"1332","ENST00000254942",2900,2907,8,"*","8mer",-5402,0,"-",FALSE,"TERF2","ENSG00000132604.11",0.0591688899651505,4.63844285621994,0.319225663790734,0.572073364627618,1,2672.6075,"TERF2",-1.06501154572298,1,0,0,0,0,0,"TERF2","ENSG00000132604"
"5218","ENST00000310528",13201,13208,8,"*","8mer",-5402,0,"-",FALSE,"SUGT1","ENSG00000165416.15",-0.0058999381725641,5.15215331768317,0.0026173385256314,0.959198080549992,1,11780.79,"SUGT1",-1.48207805984547,1,0,2,0,2,0,"SUGT1","ENSG00000165416"
"5535","ENST00000315249",6315,6322,8,"*","8mer",-5402,0,"-",FALSE,"RFFL","ENSG00000092871.17",1.05824290734778,2.08116167562694,0.25632008037979,0.61265965610909,1,7116.694,"RFFL",-1.83247428511715,2,0,2,0,1,0,"RFFL","ENSG00000092871"
"11839","ENST00000374242",3050,3057,8,"*","8mer",-5402,0,"-",FALSE,"INIP","ENSG00000148153.14",-0.0937983440564004,5.3194011977618,0.46953881909343,0.493199409849216,1,3559.9795,"INIP",-1.32604393075716,1,0,2,0,0,0,"INIP","ENSG00000148153"
"13037","ENST00000380492",1089,1096,8,"*","8mer",-5402,3,"-",TRUE,"MOSPD2","ENSG00000130150.12",0.175586771449838,3.25752106858697,0.554468142077091,0.45649773916471,1,3137.7765,"MOSPD2",-0.599512601013637,0,0,0,0,2,0,"MOSPD2","ENSG00000130150"
"21858","ENST00000527947",1020,1027,8,"*","8mer",-5402,0,"-",TRUE,"RAE1","ENSG00000101146.13",-0.0273089598155495,4.25592050505463,0.0318624461539789,0.858329889726551,1,1255.4595,"RAE1",-0.502478784304192,0,0,0,0,1,0,"RAE1","ENSG00000101146"
"23288","ENST00000550383",4726,4733,8,"*","8mer",-5402,0,"-",FALSE,"P2RX5-TAX1BP3","ENSG00000257950.3",0.247224103689759,2.95692073566149,1.86416649221802,0.172144696526378,1,5792.7385,"P2RX5-TAX1BP3",-1.09663464513596,1,0,0,0,1,0,"P2RX5-TAX1BP3","ENSG00000257950"
"25792","ENST00000611779",70,77,8,"*","8mer",-5402,0,"-",TRUE,"TAX1BP3","ENSG00000213977.8",0.16297006821438,2.72630407175428,0.242227619467503,0.622601819890445,1,999.8695,"TAX1BP3",-0.502478784304192,0,0,0,0,1,0,"TAX1BP3","ENSG00000213977"
"7208","ENST00000336714",2599,2606,8,"*","8mer",-5380,0,"-",FALSE,"SEC23B","ENSG00000101310.17",0.603263865477243,3.08991312019189,6.63782662624161,0.00998356578963066,0.542947885001306,3113.217,"SEC23B",-1.18406702309383,1,0,0,0,1,0,"SEC23B","ENSG00000101310"
"10595","ENST00000369075",4929,4936,8,"*","8mer",-5380,0,"-",FALSE,"SEC23IP","ENSG00000107651.14",-0.0402034574059801,4.13343340499475,0.0692300427323431,0.792461152660673,1,6474.798,"SEC23IP",-1.82249754931369,2,0,2,0,1,0,"SEC23IP","ENSG00000107651"
"28369","ENST00000650089",2599,2606,8,"*","8mer",-5380,0,"-",FALSE,"SEC23B","ENSG00000101310.17",-0.0955345433050986,4.73575385709722,0.355922061131025,0.550779787589888,1,2652.44,"SEC23B",-1.18406702309383,1,0,0,0,1,0,"SEC23B","ENSG00000101310"
"3407","ENST00000281523",8250,8257,8,"*","8mer",-5375,0,"-",FALSE,"ZNF385D","ENSG00000151789.12",-0.0803076543831375,5.6000921345442,0.184115541361976,0.667860007666616,1,8447.382,"ZNF385D",-1.81880040581484,1,1,4,0,0,0,"ZNF385D","ENSG00000151789"
"4139","ENST00000296498",4271,4278,8,"*","8mer",-5375,0,"-",FALSE,"PRSS12","ENSG00000164099.3",0.145490251489847,5.2821976105499,1.15814858329248,0.281849839118985,1,4207.216,"PRSS12",-1.19502500869522,1,0,1,0,0,0,"PRSS12","ENSG00000164099"
"7431","ENST00000338965",1637,1644,8,"*","8mer",-5375,3,"-",FALSE,"NCR3LG1","ENSG00000188211.9",-0.021729083926954,1.9219441343518,0.00593875795557697,0.938573158831126,1,6305.341,"NCR3LG1",-1.62262507305998,2,0,0,0,0,0,"NCR3LG1","ENSG00000188211"
"10210","ENST00000367387",1800,1807,8,"*","8mer",-5375,0,"-",FALSE,"LHX9","ENSG00000143355.16",-0.415959590479758,3.29968271829136,0.548252543196007,0.459032584344668,1,5108.4065,"LHX9",-1.28903925689919,1,0,1,0,0,0,"LHX9","ENSG00000143355"
"10596","ENST00000369075",3230,3237,8,"*","8mer",-5375,3,"-",FALSE,"SEC23IP","ENSG00000107651.14",-0.0402034574059801,4.13343340499475,0.0692300427323431,0.792461152660673,1,6474.798,"SEC23IP",-1.82249754931369,2,0,2,0,1,0,"SEC23IP","ENSG00000107651"
"12823","ENST00000379361",11425,11432,8,"*","8mer",-5375,4,"-",FALSE,"PTCHD1","ENSG00000165186.12",-0.466900918979705,1.74485260653321,2.05004499516241,0.152201691575887,1,12027.606,"PTCHD1",-1.23946576255685,1,0,1,0,0,0,"PTCHD1","ENSG00000165186"
"12888","ENST00000379611",780,787,8,"*","8mer",-5375,0,"-",TRUE,"CCDC112","ENSG00000164221.13",-0.197066196680019,4.72624493671846,1.71812209587629,0.189934952007473,1,1540.405,"CCDC112",-0.49371928647258,0,0,0,0,1,0,"CCDC112","ENSG00000164221"
"15702","ENST00000405846",3117,3124,8,"*","8mer",-5375,0,"-",FALSE,"GPR12","ENSG00000132975.8",0.111183261187953,2.11566478151695,0.0955062695158357,0.757290425159112,1,4068.5485,"GPR12",-1.05738031604224,1,0,0,0,0,0,"GPR12","ENSG00000132975"
"19762","ENST00000473247",972,979,8,"*","8mer",-5375,0,"-",TRUE,"AGK","ENSG00000006530.18",0.916870117593989,1.95191245744831,1.01471295538467,0.313776402190318,1,1305.5745,"AGK",-0.49371928647258,0,0,0,0,1,0,"AGK","ENSG00000006530"
"20729","ENST00000506442",531,538,8,"*","8mer",-5375,0,"-",TRUE,"CCDC112","ENSG00000164221.13",0.196579083967208,5.73542080191391,2.52073624819929,0.11235811462162,1,1449.558,"CCDC112",-0.49371928647258,0,0,0,0,1,0,"CCDC112","ENSG00000164221"
"21769","ENST00000526451",1455,1462,8,"*","8mer",-5375,0,"-",FALSE,"EIF1AD","ENSG00000175376.9",0.137021336592369,2.09448911169349,0.00592624028256594,0.938637802599,1,2581.6385,"EIF1AD",-1.05738031604224,1,0,0,0,0,0,"EIF1AD","ENSG00000175376"
"22185","ENST00000533544",1455,1462,8,"*","8mer",-5375,0,"-",FALSE,"EIF1AD","ENSG00000175376.9",-0.03056678525324,1.53501376229561,0.00101711361164725,0.974558004087207,1,2745.66,"EIF1AD",-1.05738031604224,1,0,0,0,0,0,"EIF1AD","ENSG00000175376"
"24938","ENST00000590800",2684,2691,8,"*","8mer",-5375,3,"-",FALSE,"ZBTB7C","ENSG00000184828.10",-0.604702002639034,2.15377340458102,0.188025078303664,0.664565435718495,1,4501.539,"ZBTB7C",-1.34397551521253,1,1,1,0,0,0,"ZBTB7C","ENSG00000184828"
"26597","ENST00000620954",2413,2420,8,"*","8mer",-5375,0,"-",FALSE,"WDR89","ENSG00000140006.12",0.0164728012535809,1.86987388964476,0.00288941026652889,0.957131768726049,1,2265.601,"WDR89",-1.82316063308824,2,1,0,0,0,0,"WDR89","ENSG00000140006"
"28268","ENST00000649286",1056,1063,8,"*","8mer",-5375,0,"-",TRUE,"AGK","ENSG00000006530.18",0.105465880053298,2.6609287869677,0.199111851156847,0.655438691210236,1,3073.195,"AGK",-0.49371928647258,0,0,0,0,1,0,"AGK","ENSG00000006530"
"28425","ENST00000650547",1056,1063,8,"*","8mer",-5375,0,"-",TRUE,"AGK","ENSG00000006530.18",-0.0742477547551334,3.67167329815619,0.0064428741369511,0.936024493243305,1,2178.3395,"AGK",-0.49371928647258,0,0,0,0,1,0,"AGK","ENSG00000006530"
"29969","ENST00000677699",7077,7084,8,"*","8mer",-5375,3,"-",FALSE,"SETBP1","ENSG00000152217.20",-5.08630126806544,2.08768956757437,1.4595605956892,0.227000047504216,1,9159.566,"SETBP1",-1.20888256581093,1,0,0,0,3,0,"SETBP1","ENSG00000152217"
"30052","ENST00000678152",7248,7255,8,"*","8mer",-5375,3,"-",FALSE,"SETBP1","ENSG00000152217.20",-7.10107210411442,2.54736879189803,5.41934691587426,0.0199148077026924,0.719866793118385,9279.008,"SETBP1",-1.20888256581093,1,0,0,0,3,0,"SETBP1","ENSG00000152217"
"1953","ENST00000262052",3029,3036,8,"*","8mer",-5359,0,"-",FALSE,"SLC11A2","ENSG00000110911.17",-1.32489278019386,2.70300481942304,0.46966410206058,0.493141737888507,1,3698.672,"SLC11A2",-1.39858308578061,2,0,0,0,0,0,"SLC11A2","ENSG00000110911"
"3188","ENST00000274712",1513,1520,8,"*","8mer",-5359,0,"-",FALSE,"ZMAT2","ENSG00000146007.11",0.00504045863012162,6.46263726334111,0.00468679047547926,0.945419350976906,1,1281.1805,"ZMAT2",-1.05281426141542,1,0,0,0,0,0,"ZMAT2","ENSG00000146007"
"6072","ENST00000322716",760,767,8,"*","8mer",-5359,4,"-",TRUE,"EPM2AIP1","ENSG00000178567.8",-0.0301413083100462,5.00571217666067,0.0721981896531565,0.78816270039824,1,6579.032,"EPM2AIP1",-1.17238437722924,0,1,2,0,2,0,"EPM2AIP1","ENSG00000178567"
"14588","ENST00000396123",162,169,8,"*","8mer",-5359,0,"-",TRUE,"GREB1","ENSG00000196208.14",-0.101041484523619,2.32958662830262,0.117082180808312,0.732220902237608,1,4939.153,"GREB1",-1.24176144321425,1,0,0,0,2,0,"GREB1","ENSG00000196208"
"18781","ENST00000449260",1969,1976,8,"*","8mer",-5359,0,"-",TRUE,"PMEL","ENSG00000185664.15",-0.411028844897546,1.64172896305015,0.699867363100282,0.402828265753096,1,1917.769,"PMEL",-0.488563033040807,0,0,0,0,1,0,"PMEL","ENSG00000185664"
"21838","ENST00000527614",964,971,8,"*","8mer",-5359,0,"-",TRUE,"PPP2R1B","ENSG00000137713.16",0.254530800196415,2.84101984316177,1.47339177805071,0.224811309087129,1,5047.1785,"PPP2R1B",-0.748697743716568,0,0,1,0,1,0,"PPP2R1B","ENSG00000137713"
"23216","ENST00000548493",1948,1955,8,"*","8mer",-5359,0,"-",TRUE,"PMEL","ENSG00000185664.15",0.124376433925562,4.83591435632045,0.0863598963697889,0.768856827597447,1,2000.024,"PMEL",-0.488563033040807,0,0,0,0,1,0,"PMEL","ENSG00000185664"
"23222","ENST00000548747",1948,1955,8,"*","8mer",-5359,0,"-",TRUE,"PMEL","ENSG00000185664.15",0.431785988290549,4.89805982005714,2.27028942884606,0.13187527200847,1,1916.885,"PMEL",-0.488563033040807,0,0,0,0,1,0,"PMEL","ENSG00000185664"
"23473","ENST00000554546",2971,2978,8,"*","8mer",-5359,0,"-",FALSE,"NUMB","ENSG00000133961.21",0.0053312209784807,1.94152772698639,0.00020753718094646,0.988505952269115,1,3244.333,"NUMB",-1.05281426141542,1,0,0,0,0,0,"NUMB","ENSG00000133961"
"25685","ENST00000610365",1683,1690,8,"*","8mer",-5359,0,"-",TRUE,"CYFIP1","ENSG00000273749.5",-1.40592453568808,1.65660911090999,0.6188269058005,0.431483549370121,1,4376.0625,"CYFIP1",-0.839242595053811,0,0,1,0,2,0,"CYFIP1","ENSG00000273749"
"478","ENST00000222982",468,475,8,"*","8mer",-5332,0,"-",TRUE,"CYP3A5","ENSG00000106258.15",0.317000537800556,2.01352198002614,0.535321151165006,0.464378287971689,1,1431.3895,"CYP3A5",-0.479921596950748,0,0,0,0,1,0,"CYP3A5","ENSG00000106258"
"2653","ENST00000265814",3020,3027,8,"*","8mer",-5332,3,"-",FALSE,"RUNX1T1","ENSG00000079102.16",-1.94811218157393,3.27452821308586,0.344462449181687,0.557264667661046,1,6530.335,"RUNX1T1",-1.37906591132503,1,1,0,0,0,0,"RUNX1T1","ENSG00000079102"
"2917","ENST00000270001",1006,1013,8,"*","8mer",-5332,0,"-",TRUE,"ZFP14","ENSG00000142065.14",-0.04181064908863,2.68171042405548,0.037845024797849,0.845754661731646,1,6255.654,"ZFP14",-2.09420554073285,0,1,2,0,10,0,"ZFP14","ENSG00000142065"
"9241","ENST00000358491",673,680,8,"*","8mer",-5332,0,"-",TRUE,"ZNF429","ENSG00000197013.11",0.36751160067253,3.15073133062445,3.23340408932311,0.0721505680729203,1,3521.8965,"ZNF429",-0.776718404260944,0,0,0,0,2,0,"ZNF429","ENSG00000197013"
"11332","ENST00000372281",1351,1358,8,"*","8mer",-5332,0,"-",FALSE,"TMEM254","ENSG00000133678.14",-0.445202791658714,3.48177666763736,2.09805612892464,0.147486538927466,1,1755.7275,"TMEM254",-1.04503576811273,1,0,0,0,0,0,"TMEM254","ENSG00000133678"
"13336","ENST00000382292",12397,12404,8,"*","8mer",-5332,2,"-",TRUE,"SACS","ENSG00000151835.17",9.79195108128645,2.33861152866035,15.6537362963489,7.60621604082972e-05,0.0247501920337432,13803.5125,"SACS",-0.748323153718132,0,0,0,0,6,0,"SACS","ENSG00000151835"
"13601","ENST00000389857",243,250,8,"*","8mer",-5332,0,"-",TRUE,"CCDC88C","ENSG00000015133.20",0.0435808907531503,2.23354574216047,0.0113484898451777,0.915162416757401,1,7136.1735,"CCDC88C",-0.816789919930798,0,0,1,0,5,0,"CCDC88C","ENSG00000015133"
"13727","ENST00000392161",1336,1343,8,"*","8mer",-5332,0,"-",TRUE,"ZFP82","ENSG00000181007.9",0.0237832640066802,4.41291898622512,0.0448576540340504,0.832265989584371,1,5248.8065,"ZFP82",-2.32302743352534,0,3,1,0,6,0,"ZFP82","ENSG00000181007"
"14611","ENST00000396218",2939,2946,8,"*","8mer",-5332,3,"-",FALSE,"RUNX1T1","ENSG00000079102.16",-0.373619075524242,3.47261463508304,1.88234723272228,0.170067609090318,1,3148.1035,"RUNX1T1",-1.08787980060121,1,0,0,0,0,0,"RUNX1T1","ENSG00000079102"
"18106","ENST00000439785",517,524,8,"*","8mer",-5332,0,"-",TRUE,"ZNF30","ENSG00000168661.15",-0.0164991523805486,1.74660747518048,0.00120426239013582,0.972316980241074,1,2347.2205,"ZNF30",-1.36601429783823,0,0,0,0,5,0,"ZNF30","ENSG00000168661"
"21641","ENST00000523629",3020,3027,8,"*","8mer",-5332,3,"-",FALSE,"RUNX1T1","ENSG00000079102.16",-0.339162348973912,2.59764952569206,0.0793063416490511,0.778239644787056,1,6746.664,"RUNX1T1",-1.37906591132503,1,1,0,0,0,0,"RUNX1T1","ENSG00000079102"
"25401","ENST00000601142",514,521,8,"*","8mer",-5332,0,"-",TRUE,"ZNF30","ENSG00000168661.15",-0.244041391422226,1.5082774110916,0.0724932703573771,0.787740581314439,1,2280.32,"ZNF30",-1.36601429783823,0,0,0,0,5,0,"ZNF30","ENSG00000168661"
"25427","ENST00000601957",594,601,8,"*","8mer",-5332,0,"-",FALSE,"ZNF30","ENSG00000168661.15",-0.00361325955615576,2.71746069175577,0.000145359027268199,0.990380543298206,1,2279.237,"ZNF30",-2.45446761335932,5,0,0,0,0,0,"ZNF30","ENSG00000168661"
"26166","ENST00000615601",2960,2967,8,"*","8mer",-5332,3,"-",FALSE,"RUNX1T1","ENSG00000079102.16",0.918695335788982,3.66794066247919,0.950614699501855,0.329562880196428,1,6559.9485,"RUNX1T1",-1.37906591132503,1,1,0,0,0,0,"RUNX1T1","ENSG00000079102"
"26341","ENST00000617740",3020,3027,8,"*","8mer",-5332,3,"-",FALSE,"RUNX1T1","ENSG00000079102.16",-1.43643813662318,1.68623011582645,0.457594327259613,0.498750418783266,1,6900.459,"RUNX1T1",-1.37906591132503,1,1,0,0,0,0,"RUNX1T1","ENSG00000079102"
"947","ENST00000244815",955,962,8,"*","8mer",-5294,0,"-",TRUE,"LRRFIP1","ENSG00000124831.20",-0.0695556536113266,1.67898435105995,0.0344468466495833,0.852759538160303,1,3659.257,"LRRFIP1",-0.689722636452573,0,0,1,0,2,0,"LRRFIP1","ENSG00000124831"
"1157","ENST00000252032",6448,6455,8,"*","8mer",-5294,3,"-",FALSE,"DNAAF9","ENSG00000088854.13",0.0801825672112514,3.9717376042081,0.319232349603636,0.572069340299218,1,6823.613,"DNAAF9",-1.16202476015057,1,0,1,0,0,0,"DNAAF9","ENSG00000088854"
"2701","ENST00000266517",228,235,8,"*","8mer",-5294,0,"-",TRUE,"ETNK1","ENSG00000139163.16",-0.0195309474567071,4.88873241217251,0.0449665774152539,0.832065497623602,1,4357.9815,"ETNK1",-0.711894761261559,0,0,1,0,1,0,"ETNK1","ENSG00000139163"
"3751","ENST00000289175",859,866,8,"*","8mer",-5294,0,"-",TRUE,"LRRFIP1","ENSG00000124831.20",0.194532614564686,2.87056014727031,0.504106291823792,0.47770138852431,1,3102.3085,"LRRFIP1",-0.488826056251291,0,0,0,0,2,0,"LRRFIP1","ENSG00000124831"
"6781","ENST00000331581",7647,7654,8,"*","8mer",-5294,0,"-",FALSE,"CADM1","ENSG00000182985.18",-0.151777750900622,2.67350043861091,0.174263782975324,0.676349919460208,1,8163.986,"CADM1",-1.78155389273128,2,0,3,0,1,0,"CADM1","ENSG00000182985"
"11269","ENST00000372007",5944,5951,8,"*","8mer",-5294,0,"-",FALSE,"PAK3","ENSG00000077264.16",0.083120508489578,5.64481936668246,0.367598277952853,0.544316331744117,1,8020.327,"PAK3",-1.40622725714732,2,0,0,0,0,0,"PAK3","ENSG00000077264"
"11452","ENST00000372899",6363,6370,8,"*","8mer",-5294,0,"-",FALSE,"UBR2","ENSG00000024048.11",1.34667720391364,1.71657445649808,1.02136638658221,0.312195117548945,1,7335.0435,"UBR2",-1.20313169027226,1,0,0,0,3,0,"UBR2","ENSG00000024048"
"11456","ENST00000372901",6363,6370,8,"*","8mer",-5294,0,"-",FALSE,"UBR2","ENSG00000024048.11",-0.37758225491315,2.88233135712272,0.200554643123088,0.65427352607372,1,7326.2205,"UBR2",-1.20313169027226,1,0,0,0,3,0,"UBR2","ENSG00000024048"
"13106","ENST00000380833",5883,5890,8,"*","8mer",-5294,0,"-",FALSE,"CLCN4","ENSG00000073464.13",0.109850784976737,5.94172055952419,1.29380189257688,0.25534849070019,1,6461.348,"CLCN4",-1.03393426495759,1,0,0,0,0,0,"CLCN4","ENSG00000073464"
"18209","ENST00000441493",7439,7446,8,"*","8mer",-5294,0,"-",FALSE,"MICAL3","ENSG00000243156.9",-0.0938447397556994,2.64490505433386,0.18740271960168,0.665087160218267,1,9214.5215,"MICAL3",-1.38418055231989,1,2,0,0,1,0,"MICAL3","ENSG00000243156"
"20389","ENST00000495893",7451,7458,8,"*","8mer",-5294,0,"-",FALSE,"PHC3","ENSG00000173889.16",0.314842806713028,1.7132540381372,1.32136730270211,0.250346809977399,1,10251.9245,"PHC3",-1.28022644170444,1,1,0,0,1,0,"PHC3","ENSG00000173889"
"537","ENST00000225983",4338,4345,8,"*","8mer",-5272,0,"-",FALSE,"HDAC5","ENSG00000108840.16",0.356512322893081,3.56700821495019,0.777408865786299,0.377934774016505,1,5029.2525,"HDAC5",-1.48855738286631,1,1,0,0,2,0,"HDAC5","ENSG00000108840"
"1696","ENST00000260508",495,502,8,"*","8mer",-5272,3,"-",TRUE,"KYAT3","ENSG00000137944.18",1.37312357405164,2.2960832685662,1.27764712025985,0.258336972236892,1,1380.7735,"KYAT3",-0.746068931603448,0,0,1,0,1,0,"KYAT3","ENSG00000137944"
"2763","ENST00000267522",1295,1302,8,"*","8mer",-5272,0,"-",FALSE,"WDR89","ENSG00000140006.12",0.159434250817223,2.61010729756696,0.420555738058756,0.516659871982884,1,1250.4415,"WDR89",-1.02742595403686,1,0,0,0,0,0,"WDR89","ENSG00000140006"
"10930","ENST00000370491",393,400,8,"*","8mer",-5272,3,"-",TRUE,"KYAT3","ENSG00000137944.18",-0.302150982953542,3.51104805615135,0.961345504163825,0.326848111654906,1,1444.7595,"KYAT3",-0.746068931603448,0,0,1,0,1,0,"KYAT3","ENSG00000137944"
"14144","ENST00000394196",2448,2455,8,"*","8mer",-5272,0,"-",TRUE,"CHD2","ENSG00000173575.23",-0.177643129190031,3.83367386713612,0.762832307593866,0.382443610123817,1,9338.8685,"CHD2",-0.977351919540289,1,0,0,0,1,0,"CHD2","ENSG00000173575"
"15800","ENST00000406875",11015,11022,8,"*","8mer",-5272,0,"-",FALSE,"HIPK2","ENSG00000064393.16",-0.0391253457467146,5.20548949065056,0.0906366262611691,0.763369371986646,1,14681.984,"HIPK2",-1.69185065232666,2,0,3,0,1,0,"HIPK2","ENSG00000064393"
"24282","ENST00000571133",3114,3121,8,"*","8mer",-5272,3,"-",FALSE,"RSL1D1","ENSG00000171490.13",0.00510375931838226,4.83619044876761,0.00174752671752465,0.966655401063159,1,5163.9475,"RSL1D1",-1.62549368077245,1,1,1,0,1,0,"RSL1D1","ENSG00000171490"
"26586","ENST00000620676",9747,9754,8,"*","8mer",-5272,0,"-",TRUE,"VPS13D","ENSG00000048707.15",0.925378148414016,2.09554952970918,0.214413001940237,0.643330308706771,1,16690.0045,"VPS13D",-0.84151616720817,0,0,0,0,4,0,"VPS13D","ENSG00000048707"
"26598","ENST00000620954",1295,1302,8,"*","8mer",-5272,0,"-",FALSE,"WDR89","ENSG00000140006.12",0.0164728012535809,1.86987388964476,0.00288941026652889,0.957131768726049,1,2265.601,"WDR89",-1.82316063308824,2,1,0,0,0,0,"WDR89","ENSG00000140006"
"4081","ENST00000295974",3592,3599,8,"*","8mer",-5267,0,"-",FALSE,"APBB2","ENSG00000163697.17",1.12647094683753,1.71891933790226,0.471097054945009,0.492482904476538,1,8101.1685,"APBB2",-1.28681877701031,1,1,0,0,1,0,"APBB2","ENSG00000163697"
"20835","ENST00000508593",3595,3602,8,"*","8mer",-5267,0,"-",FALSE,"APBB2","ENSG00000163697.17",-1.03857957298593,2.56294347949101,0.548949774857135,0.458747133317842,1,8028.286,"APBB2",-1.28681877701031,1,1,0,0,1,0,"APBB2","ENSG00000163697"
"22940","ENST00000543538",1948,1955,8,"*","8mer",-5267,0,"-",FALSE,"APBB2","ENSG00000163697.17",1.15649350578701,2.25334442369291,0.903609110209143,0.341815815890846,1,5988.5865,"APBB2",-1.2666758142464,1,1,0,0,0,0,"APBB2","ENSG00000163697"
"3529","ENST00000284240",4411,4418,8,"*","8mer",-5251,0,"-",FALSE,"THY1","ENSG00000154096.14",-0.142642049912943,8.17805167337992,0.918369368760594,0.337903487333616,1,4424.891,"THY1",-2.2185491784316,2,2,4,0,1,0,"THY1","ENSG00000154096"
"1010","ENST00000247866",354,361,8,"*","8mer",-5229,0,"-",FALSE,"NDUFB2","ENSG00000090266.13",0.0011181717610574,8.51640828924439,0.000232882751561192,0.987824358085893,1,177.849,"NDUFB2",-1.01453658440932,1,0,0,0,0,0,"NDUFB2","ENSG00000090266"
"3225","ENST00000276079",2065,2072,8,"*","8mer",-5229,0,"-",FALSE,"NONO","ENSG00000147140.17",-0.083199770892735,6.7222794535441,0.408672005135461,0.522644313779624,1,2471.592,"NONO",-1.07335514316776,1,0,0,0,1,0,"NONO","ENSG00000147140"
"6597","ENST00000329492",4521,4528,8,"*","8mer",-5229,0,"-",FALSE,"MAPK8IP2","ENSG00000008735.14",0.0837754375496244,5.56032114224364,0.772440935912583,0.379462986939406,1,4825.175,"MAPK8IP2",-1.12507890262937,1,0,1,0,1,0,"MAPK8IP2","ENSG00000008735"
"11759","ENST00000373841",2065,2072,8,"*","8mer",-5229,0,"-",FALSE,"NONO","ENSG00000147140.17",1.16659359986584,4.11413046511764,3.92078133923634,0.0476927093531604,1,2412.9755,"NONO",-1.07335514316776,1,0,0,0,1,0,"NONO","ENSG00000147140"
"19412","ENST00000460088",162,169,8,"*","8mer",-5229,0,"-",FALSE,"NDUFB2","ENSG00000090266.13",0.00182932889568951,4.68402291089327,0.000296717453975859,0.98625672832372,1,140.582,"NDUFB2",-1.01453658440932,1,0,0,0,0,0,"NDUFB2","ENSG00000090266"
"19701","ENST00000471136",318,325,8,"*","8mer",-5229,0,"-",FALSE,"NDUFB2","ENSG00000090266.13",-0.192106901646418,3.51377817692965,1.32842624078594,0.249085384234062,1,209.6045,"NDUFB2",-1.01453658440932,1,0,0,0,0,0,"NDUFB2","ENSG00000090266"
"29931","ENST00000677446",2065,2072,8,"*","8mer",-5229,0,"-",FALSE,"NONO","ENSG00000147140.17",-0.14766037710768,2.74999941374196,0.0985418069830999,0.75358658978788,1,2692.047,"NONO",-1.07335514316776,1,0,0,0,1,0,"NONO","ENSG00000147140"
